age,age_group,sex,region,urban_rural,education,income_pc,income_level,has_child,marital_class
18,18-24,Nam,Nam,Đô thị,≤THPT,1809.8544396176896,low,0,0
27,25-29,Nữ,Trung,Nông thôn,≤THPT,1571.693574063945,low,0,0
20,18-24,Nữ,Nam,Đô thị,≤THPT,8887.86548527282,high,0,0
18,18-24,Nữ,Trung,Đô thị,ĐH,3999.1649695536607,mid,0,0
19,18-24,Nam,Bắc,Đô thị,CĐ,1648.3745879973571,low,0,0
21,18-24,Nữ,Bắc,Nông thôn,ĐH,5430.342958239244,high,0,0
23,18-24,Nam,Bắc,Đô thị,CĐ,3204.25248441352,mid,0,0
25,25-29,Nữ,Bắc,Nông thôn,≤THPT,1964.8358416326873,low,0,0
31,30-35,Nữ,Bắc,Đô thị,CĐ,3336.781093320484,mid,0,0
20,18-24,Nữ,Trung,Đô thị,≤THPT,10304.143069673431,high,0,0
34,30-35,Nữ,Trung,Nông thôn,≤THPT,5117.75678093642,high,0,0
26,25-29,Nam,Trung,Đô thị,CĐ,3136.640020224443,mid,0,0
20,18-24,Nữ,Trung,Nông thôn,≤THPT,1784.2652468612553,low,0,0
23,18-24,Nam,Bắc,Nông thôn,ĐH,5566.236366538133,high,0,0
28,25-29,Nữ,Nam,Nông thôn,ĐH,4060.168633125697,high,1,0
23,18-24,Nam,Trung,Đô thị,ĐH,10729.75116548107,high,0,0
30,30-35,Nữ,Nam,Nông thôn,>ĐH,4233.831728138043,high,0,1
28,25-29,Nữ,Nam,Nông thôn,>ĐH,5113.20999313279,high,0,1
29,25-29,Nữ,Trung,Nông thôn,ĐH,12342.16483630616,high,0,1
27,25-29,Nam,Trung,Nông thôn,≤THPT,4445.009273867176,high,0,0
31,30-35,Nam,Bắc,Nông thôn,>ĐH,8808.896070153596,high,0,0
21,18-24,Nữ,Bắc,Đô thị,≤THPT,3846.38318724128,mid,0,0
26,25-29,Nam,Bắc,Nông thôn,ĐH,995.5633145669988,low,1,0
27,25-29,Nam,Nam,Nông thôn,≤THPT,3555.1746685687303,mid,0,0
28,25-29,Nữ,Bắc,Nông thôn,≤THPT,3369.370513835652,mid,0,0
29,25-29,Nam,Nam,Nông thôn,>ĐH,6831.914013908814,high,0,0
19,18-24,Nữ,Nam,Nông thôn,CĐ,3736.4105048583306,mid,0,0
21,18-24,Nam,Nam,Nông thôn,ĐH,6252.1409445387735,high,0,0
32,30-35,Nữ,Nam,Đô thị,≤THPT,2168.3478595338743,low,0,0
18,18-24,Nam,Bắc,Nông thôn,≤THPT,1193.0595615330337,low,0,0
26,25-29,Nam,Bắc,Đô thị,ĐH,2537.0626239879757,mid,0,0
24,18-24,Nam,Trung,Đô thị,ĐH,3565.4193894338496,mid,0,0
19,18-24,Nữ,Nam,Đô thị,≤THPT,3920.5680473826847,mid,0,0
32,30-35,Nam,Nam,Đô thị,≤THPT,5415.639439856119,high,0,0
24,18-24,Nữ,Nam,Đô thị,>ĐH,12755.132546508321,high,0,0
25,25-29,Nữ,Trung,Đô thị,≤THPT,2167.228190737838,low,0,1
21,18-24,Nam,Nam,Đô thị,≤THPT,2797.431832686453,mid,0,0
29,25-29,Nữ,Trung,Đô thị,CĐ,7953.637063703847,high,0,0
26,25-29,Nữ,Bắc,Nông thôn,≤THPT,2593.615043165737,mid,1,0
19,18-24,Nam,Nam,Đô thị,>ĐH,6113.884502942656,high,0,0
35,30-35,Nữ,Nam,Nông thôn,ĐH,3290.790548880178,mid,0,0
26,25-29,Nữ,Nam,Nông thôn,≤THPT,2448.0383220416334,mid,0,1
29,25-29,Nam,Nam,Nông thôn,≤THPT,1131.831754475686,low,0,0
27,25-29,Nữ,Trung,Nông thôn,ĐH,5715.535187604886,high,0,0
22,18-24,Nam,Nam,Nông thôn,≤THPT,2101.055111675232,low,0,0
20,18-24,Nam,Trung,Nông thôn,≤THPT,4367.402111934944,high,0,0
18,18-24,Nam,Nam,Nông thôn,ĐH,2259.0000631616294,low,0,0
28,25-29,Nữ,Nam,Đô thị,≤THPT,1683.6103886869053,low,0,1
23,18-24,Nữ,Nam,Đô thị,≤THPT,4842.48172732585,high,0,0
31,30-35,Nam,Nam,Nông thôn,≤THPT,1906.5566774146212,low,0,0
20,18-24,Nữ,Nam,Nông thôn,>ĐH,3353.4796748831845,mid,0,0
21,18-24,Nữ,Trung,Nông thôn,≤THPT,1577.1946533685948,low,0,0
22,18-24,Nam,Nam,Nông thôn,≤THPT,1991.5635009923028,low,0,0
22,18-24,Nữ,Bắc,Nông thôn,≤THPT,1625.2348192403347,low,0,1
28,25-29,Nữ,Nam,Đô thị,ĐH,2190.883994506208,low,0,0
24,18-24,Nam,Bắc,Nông thôn,≤THPT,2325.085979714664,low,0,0
34,30-35,Nam,Trung,Đô thị,≤THPT,2733.6193208996233,mid,0,0
32,30-35,Nữ,Trung,Nông thôn,≤THPT,3554.158692733389,mid,1,0
25,25-29,Nữ,Bắc,Đô thị,CĐ,2881.7746377767776,mid,0,0
22,18-24,Nam,Nam,Nông thôn,ĐH,2733.643483308656,mid,0,0
33,30-35,Nữ,Bắc,Đô thị,ĐH,5436.109433358411,high,0,1
32,30-35,Nam,Nam,Nông thôn,≤THPT,3440.938506004485,mid,1,0
32,30-35,Nam,Bắc,Nông thôn,≤THPT,2733.0652327320786,mid,0,1
18,18-24,Nữ,Bắc,Đô thị,≤THPT,1970.7004853037888,low,0,0
24,18-24,Nữ,Trung,Nông thôn,≤THPT,4250.194486527611,high,0,0
26,25-29,Nữ,Trung,Nông thôn,CĐ,1382.1682790530267,low,1,0
25,25-29,Nữ,Nam,Nông thôn,CĐ,2466.506946006828,mid,0,0
30,30-35,Nam,Bắc,Nông thôn,ĐH,4146.585987183875,high,1,0
30,30-35,Nam,Bắc,Nông thôn,CĐ,1970.6699092014503,low,0,0
24,18-24,Nữ,Nam,Đô thị,≤THPT,5529.135118425538,high,0,0
32,30-35,Nữ,Bắc,Đô thị,≤THPT,4518.076621572632,high,0,0
23,18-24,Nam,Nam,Đô thị,>ĐH,6578.662693551807,high,0,0
28,25-29,Nữ,Trung,Nông thôn,CĐ,3584.6267374782033,mid,0,0
34,30-35,Nam,Nam,Nông thôn,ĐH,4287.816676692216,high,0,0
33,30-35,Nữ,Trung,Nông thôn,≤THPT,5726.419496927783,high,0,0
20,18-24,Nữ,Bắc,Nông thôn,CĐ,5194.792920326057,high,0,1
21,18-24,Nữ,Trung,Nông thôn,≤THPT,2495.750544195639,mid,0,0
29,25-29,Nam,Bắc,Nông thôn,CĐ,1109.9657698772858,low,1,0
20,18-24,Nữ,Nam,Đô thị,≤THPT,1688.7751499583721,low,0,1
32,30-35,Nam,Trung,Nông thôn,ĐH,2860.569557683432,mid,0,0
18,18-24,Nam,Trung,Đô thị,≤THPT,7565.634706003203,high,0,0
32,30-35,Nữ,Nam,Đô thị,ĐH,1214.453770263376,low,0,0
28,25-29,Nữ,Bắc,Đô thị,≤THPT,5318.657369681603,high,0,1
32,30-35,Nữ,Nam,Đô thị,ĐH,3887.7202017176323,mid,0,1
34,30-35,Nam,Nam,Nông thôn,ĐH,2064.8310664066344,low,0,0
28,25-29,Nữ,Nam,Nông thôn,ĐH,6826.878727237562,high,0,0
25,25-29,Nam,Trung,Nông thôn,≤THPT,4066.424027471184,high,0,1
22,18-24,Nữ,Bắc,Nông thôn,≤THPT,4681.234941832829,high,0,0
29,25-29,Nữ,Nam,Đô thị,>ĐH,3673.1506209783024,mid,0,0
20,18-24,Nam,Nam,Đô thị,≤THPT,3434.396370430972,mid,0,0
19,18-24,Nữ,Trung,Đô thị,ĐH,4658.8851983430395,high,0,0
20,18-24,Nữ,Nam,Nông thôn,ĐH,11971.338505428203,high,0,0
23,18-24,Nam,Bắc,Nông thôn,ĐH,7358.034470607056,high,0,0
22,18-24,Nữ,Bắc,Nông thôn,≤THPT,861.0759605529128,low,0,0
24,18-24,Nam,Nam,Nông thôn,≤THPT,851.263511665118,low,0,1
31,30-35,Nữ,Nam,Nông thôn,CĐ,1233.0016655948375,low,0,0
28,25-29,Nam,Bắc,Nông thôn,≤THPT,1946.5297186382024,low,0,1
32,30-35,Nữ,Nam,Nông thôn,>ĐH,1878.2463212612697,low,0,1
29,25-29,Nữ,Nam,Đô thị,≤THPT,2620.978125223373,mid,0,1
31,30-35,Nam,Bắc,Nông thôn,≤THPT,3193.1216080921076,mid,0,0
19,18-24,Nam,Bắc,Đô thị,CĐ,1979.8565996511884,low,0,0
30,30-35,Nữ,Bắc,Nông thôn,≤THPT,965.6067587233119,low,0,1
20,18-24,Nữ,Bắc,Nông thôn,≤THPT,2449.219097809851,mid,0,0
29,25-29,Nữ,Trung,Đô thị,ĐH,3644.99127333205,mid,0,0
31,30-35,Nam,Trung,Nông thôn,ĐH,1689.1013997197963,low,1,0
19,18-24,Nam,Bắc,Nông thôn,ĐH,2552.210990920411,mid,0,0
31,30-35,Nữ,Nam,Đô thị,ĐH,2059.461128587592,low,1,0
23,18-24,Nữ,Trung,Nông thôn,≤THPT,2164.4922710553246,low,0,0
33,30-35,Nam,Bắc,Nông thôn,≤THPT,1231.6401034612463,low,1,0
30,30-35,Nữ,Trung,Nông thôn,>ĐH,2452.1684892605313,mid,0,0
30,30-35,Nam,Nam,Đô thị,≤THPT,4493.392335469067,high,0,1
19,18-24,Nữ,Bắc,Đô thị,CĐ,6509.673373874598,high,0,0
32,30-35,Nữ,Bắc,Đô thị,≤THPT,5761.5170655835245,high,0,0
20,18-24,Nam,Bắc,Đô thị,ĐH,4595.845302799565,high,1,0
32,30-35,Nam,Nam,Đô thị,CĐ,3643.9453929298625,mid,0,0
24,18-24,Nam,Nam,Đô thị,ĐH,3323.2485211640223,mid,0,0
26,25-29,Nữ,Nam,Nông thôn,ĐH,3191.558345639089,mid,0,0
29,25-29,Nữ,Bắc,Nông thôn,≤THPT,1756.4732615945397,low,0,0
22,18-24,Nữ,Nam,Đô thị,ĐH,2442.875065256582,mid,0,0
32,30-35,Nữ,Trung,Nông thôn,≤THPT,3534.987100386812,mid,0,1
25,25-29,Nữ,Bắc,Đô thị,ĐH,4043.8629506316956,high,1,0
33,30-35,Nữ,Bắc,Nông thôn,ĐH,3343.6135508356833,mid,0,0
26,25-29,Nam,Bắc,Nông thôn,≤THPT,1904.6216998337316,low,0,0
20,18-24,Nam,Trung,Nông thôn,ĐH,4378.901232826937,high,0,0
29,25-29,Nam,Nam,Nông thôn,≤THPT,3201.831149778816,mid,0,0
32,30-35,Nam,Nam,Nông thôn,ĐH,3473.0634629439837,mid,0,0
21,18-24,Nữ,Bắc,Nông thôn,≤THPT,1146.0607576434961,low,0,0
22,18-24,Nam,Bắc,Nông thôn,ĐH,1728.2428572111346,low,0,0
23,18-24,Nữ,Bắc,Đô thị,ĐH,3898.81013125561,mid,0,0
22,18-24,Nữ,Bắc,Nông thôn,ĐH,5377.64789340718,high,0,0
21,18-24,Nữ,Bắc,Đô thị,>ĐH,4453.861228021863,high,0,0
26,25-29,Nam,Trung,Đô thị,CĐ,3937.456241687923,mid,0,0
26,25-29,Nam,Bắc,Đô thị,ĐH,3084.384251438118,mid,0,0
34,30-35,Nữ,Bắc,Nông thôn,CĐ,11161.485361456482,high,0,1
23,18-24,Nam,Bắc,Nông thôn,CĐ,4582.0270142432,high,1,0
28,25-29,Nam,Nam,Nông thôn,≤THPT,794.0410404737349,low,0,1
21,18-24,Nam,Bắc,Đô thị,CĐ,2589.2242534356124,mid,0,0
22,18-24,Nam,Nam,Nông thôn,CĐ,13847.626381981607,high,0,0
20,18-24,Nữ,Bắc,Nông thôn,ĐH,2528.2871549788388,mid,0,0
32,30-35,Nữ,Bắc,Nông thôn,ĐH,2530.208027229847,mid,0,1
21,18-24,Nam,Bắc,Nông thôn,>ĐH,3704.813733278572,mid,0,0
23,18-24,Nữ,Trung,Đô thị,≤THPT,4123.896368342615,high,0,0
22,18-24,Nam,Nam,Đô thị,≤THPT,2348.939557552274,low,1,1
32,30-35,Nam,Bắc,Nông thôn,≤THPT,3141.599564855043,mid,0,1
34,30-35,Nữ,Bắc,Nông thôn,>ĐH,1439.836412317825,low,0,0
22,18-24,Nam,Bắc,Đô thị,≤THPT,1615.5165465947948,low,0,0
26,25-29,Nam,Bắc,Đô thị,≤THPT,4242.877521739098,high,0,1
27,25-29,Nam,Bắc,Nông thôn,≤THPT,9486.29717786774,high,0,0
31,30-35,Nam,Trung,Nông thôn,>ĐH,7996.144424807425,high,0,0
34,30-35,Nam,Nam,Đô thị,CĐ,5979.9513357724145,high,0,0
18,18-24,Nam,Bắc,Đô thị,≤THPT,1157.4895554280022,low,0,1
21,18-24,Nữ,Trung,Nông thôn,CĐ,3673.6852229964466,mid,0,0
32,30-35,Nam,Nam,Đô thị,>ĐH,9664.735405123263,high,0,0
34,30-35,Nữ,Nam,Nông thôn,≤THPT,1318.8053150700043,low,0,0
26,25-29,Nữ,Nam,Đô thị,ĐH,1811.7770701064235,low,0,0
28,25-29,Nam,Nam,Đô thị,CĐ,2834.639617116271,mid,0,0
33,30-35,Nam,Nam,Nông thôn,CĐ,3907.5238768977615,mid,0,0
32,30-35,Nam,Bắc,Đô thị,ĐH,2917.669554708241,mid,1,0
34,30-35,Nữ,Bắc,Nông thôn,ĐH,6053.439566810023,high,0,0
30,30-35,Nam,Trung,Đô thị,ĐH,2830.018815135537,mid,0,0
25,25-29,Nữ,Bắc,Đô thị,≤THPT,1781.31742311551,low,0,0
34,30-35,Nữ,Nam,Đô thị,CĐ,2324.9685634366188,low,0,0
25,25-29,Nữ,Nam,Nông thôn,≤THPT,2626.61581896828,mid,1,0
18,18-24,Nữ,Trung,Đô thị,≤THPT,2928.5530455811822,mid,0,0
20,18-24,Nam,Bắc,Đô thị,≤THPT,4934.39657682313,high,0,0
34,30-35,Nam,Trung,Đô thị,≤THPT,2554.8356931524218,mid,0,0
23,18-24,Nam,Bắc,Đô thị,≤THPT,2310.2783400015196,low,0,0
26,25-29,Nữ,Nam,Nông thôn,ĐH,7408.682900292287,high,0,0
32,30-35,Nữ,Bắc,Nông thôn,CĐ,1149.3317284818654,low,0,1
35,30-35,Nữ,Trung,Nông thôn,ĐH,2519.4030828410487,mid,0,1
22,18-24,Nam,Nam,Nông thôn,≤THPT,3806.2337854551183,mid,1,0
19,18-24,Nữ,Bắc,Đô thị,≤THPT,5163.801202798101,high,0,0
25,25-29,Nam,Nam,Nông thôn,ĐH,4624.601214582148,high,0,0
18,18-24,Nam,Trung,Nông thôn,ĐH,3320.0134994098516,mid,0,0
19,18-24,Nam,Bắc,Đô thị,≤THPT,2801.31866922295,mid,0,0
33,30-35,Nam,Nam,Nông thôn,ĐH,2293.1791524944856,low,0,0
29,25-29,Nam,Bắc,Nông thôn,ĐH,8049.426262400004,high,0,0
22,18-24,Nữ,Nam,Đô thị,ĐH,1274.109240816243,low,0,0
32,30-35,Nữ,Bắc,Đô thị,≤THPT,878.4795166624514,low,1,1
18,18-24,Nữ,Bắc,Đô thị,≤THPT,2448.9523357300545,mid,0,0
19,18-24,Nam,Bắc,Nông thôn,≤THPT,2533.205188353742,mid,0,0
32,30-35,Nam,Nam,Đô thị,CĐ,4292.168832583652,high,0,0
29,25-29,Nữ,Nam,Nông thôn,≤THPT,1396.263294646366,low,0,0
32,30-35,Nam,Nam,Đô thị,≤THPT,5329.828489582943,high,0,0
21,18-24,Nam,Bắc,Nông thôn,≤THPT,1317.8473015782765,low,0,0
25,25-29,Nữ,Bắc,Đô thị,≤THPT,2141.6310253393635,low,0,0
35,30-35,Nam,Nam,Nông thôn,ĐH,3716.115707071789,mid,0,0
21,18-24,Nữ,Bắc,Nông thôn,>ĐH,15960.849586006281,high,0,0
23,18-24,Nữ,Nam,Đô thị,≤THPT,3016.7174892291823,mid,0,0
23,18-24,Nam,Trung,Nông thôn,CĐ,3924.1197326369543,mid,0,0
31,30-35,Nữ,Nam,Nông thôn,CĐ,2960.019113003196,mid,0,0
29,25-29,Nữ,Nam,Đô thị,≤THPT,2036.6400297217983,low,0,0
21,18-24,Nữ,Trung,Nông thôn,≤THPT,1825.4673201341755,low,0,1
35,30-35,Nữ,Trung,Nông thôn,ĐH,1775.6464077415894,low,0,0
30,30-35,Nữ,Nam,Đô thị,CĐ,2483.0135302412255,mid,0,0
34,30-35,Nam,Trung,Đô thị,ĐH,2300.7199585340213,low,0,0
31,30-35,Nam,Nam,Nông thôn,≤THPT,5757.260535313335,high,1,0
31,30-35,Nam,Nam,Đô thị,ĐH,2713.1913101735922,mid,0,0
20,18-24,Nữ,Bắc,Đô thị,CĐ,3362.7981030197893,mid,0,0
25,25-29,Nam,Bắc,Nông thôn,≤THPT,3662.4336157804373,mid,0,0
19,18-24,Nữ,Bắc,Đô thị,≤THPT,2227.394863040519,low,0,0
31,30-35,Nam,Nam,Nông thôn,CĐ,1891.4699855450403,low,0,0
22,18-24,Nữ,Bắc,Nông thôn,ĐH,3427.5480242788353,mid,0,0
35,30-35,Nữ,Trung,Đô thị,≤THPT,4200.047475929648,high,0,0
31,30-35,Nam,Nam,Nông thôn,≤THPT,4676.512103073157,high,1,1
21,18-24,Nam,Bắc,Đô thị,≤THPT,1857.611457412784,low,0,0
26,25-29,Nữ,Trung,Nông thôn,ĐH,1734.302971413609,low,0,1
20,18-24,Nữ,Nam,Nông thôn,ĐH,7839.193702816242,high,0,1
32,30-35,Nam,Trung,Đô thị,ĐH,3532.1415064336707,mid,0,1
21,18-24,Nam,Nam,Nông thôn,ĐH,2763.892709839448,mid,0,0
30,30-35,Nữ,Bắc,Nông thôn,≤THPT,749.8585062724752,low,0,0
28,25-29,Nam,Bắc,Đô thị,ĐH,6230.323054813534,high,1,0
20,18-24,Nữ,Bắc,Đô thị,≤THPT,3220.2957542312897,mid,0,0
35,30-35,Nam,Bắc,Nông thôn,≤THPT,2200.796138173079,low,0,0
31,30-35,Nữ,Bắc,Đô thị,ĐH,2669.6323687522404,mid,0,0
33,30-35,Nữ,Nam,Đô thị,ĐH,6407.441555349884,high,0,0
35,30-35,Nam,Nam,Nông thôn,ĐH,2606.003564700147,mid,0,1
24,18-24,Nam,Trung,Nông thôn,≤THPT,4273.678658879786,high,0,0
28,25-29,Nam,Bắc,Nông thôn,≤THPT,688.6814296146935,low,0,0
33,30-35,Nữ,Nam,Đô thị,≤THPT,1050.9928241616528,low,0,0
20,18-24,Nữ,Nam,Nông thôn,ĐH,5308.822392779069,high,0,0
32,30-35,Nam,Nam,Đô thị,>ĐH,4535.94991566629,high,0,0
23,18-24,Nam,Nam,Nông thôn,ĐH,3532.682111990002,mid,0,0
22,18-24,Nữ,Trung,Nông thôn,≤THPT,3072.1758828593897,mid,0,0
34,30-35,Nữ,Nam,Nông thôn,CĐ,1736.904589657404,low,0,0
33,30-35,Nữ,Trung,Nông thôn,≤THPT,2102.377153899847,low,0,1
30,30-35,Nữ,Trung,Đô thị,CĐ,2987.1289419363025,mid,1,1
34,30-35,Nam,Bắc,Đô thị,≤THPT,4016.77868944297,high,0,1
33,30-35,Nam,Bắc,Nông thôn,≤THPT,1346.3862711353775,low,1,0
21,18-24,Nam,Nam,Đô thị,ĐH,8960.34307263411,high,0,1
22,18-24,Nữ,Bắc,Nông thôn,≤THPT,1237.0977684747108,low,0,0
22,18-24,Nam,Trung,Nông thôn,≤THPT,2416.7540929432726,low,0,0
18,18-24,Nữ,Bắc,Nông thôn,ĐH,2318.3982746943384,low,0,0
24,18-24,Nam,Bắc,Đô thị,ĐH,9130.112931383195,high,0,1
35,30-35,Nữ,Trung,Nông thôn,CĐ,2962.290212891319,mid,0,0
32,30-35,Nữ,Trung,Đô thị,ĐH,15489.84336363888,high,0,0
19,18-24,Nữ,Bắc,Nông thôn,≤THPT,4637.27374102256,high,0,0
35,30-35,Nữ,Bắc,Nông thôn,≤THPT,2871.1391519895246,mid,0,0
20,18-24,Nam,Bắc,Nông thôn,CĐ,4003.2318973595243,mid,0,0
25,25-29,Nam,Bắc,Nông thôn,≤THPT,1620.9282992542578,low,0,0
19,18-24,Nữ,Bắc,Nông thôn,≤THPT,1347.3906100020777,low,0,0
32,30-35,Nữ,Bắc,Đô thị,≤THPT,5263.29505417198,high,0,0
24,18-24,Nam,Nam,Đô thị,CĐ,4601.476676685615,high,0,0
34,30-35,Nữ,Bắc,Nông thôn,ĐH,1824.514298105822,low,1,0
26,25-29,Nữ,Trung,Nông thôn,ĐH,4861.911084093195,high,1,1
35,30-35,Nữ,Nam,Nông thôn,ĐH,7478.58572757832,high,0,1
19,18-24,Nam,Bắc,Nông thôn,≤THPT,1248.04964712855,low,0,0
29,25-29,Nữ,Bắc,Đô thị,ĐH,6531.427648523224,high,0,0
34,30-35,Nam,Bắc,Nông thôn,≤THPT,1681.398379748881,low,1,0
26,25-29,Nữ,Nam,Đô thị,CĐ,6249.974327788806,high,0,0
21,18-24,Nữ,Bắc,Nông thôn,>ĐH,6654.1852508185475,high,0,0
29,25-29,Nam,Nam,Nông thôn,≤THPT,1931.4036014607948,low,0,0
25,25-29,Nữ,Bắc,Đô thị,≤THPT,5663.0827375366325,high,0,0
27,25-29,Nam,Nam,Nông thôn,CĐ,5884.322287324516,high,0,1
21,18-24,Nữ,Bắc,Đô thị,CĐ,5423.384951876287,high,0,0
24,18-24,Nam,Nam,Đô thị,ĐH,3228.5238926958727,mid,0,0
33,30-35,Nữ,Nam,Đô thị,CĐ,7064.0734172699895,high,0,0
33,30-35,Nam,Bắc,Đô thị,CĐ,2148.3259368175445,low,0,1
33,30-35,Nữ,Nam,Đô thị,≤THPT,4900.0389215878795,high,0,0
31,30-35,Nữ,Bắc,Nông thôn,≤THPT,2145.2314884918046,low,1,1
26,25-29,Nam,Trung,Đô thị,ĐH,6506.227174480635,high,0,0
18,18-24,Nữ,Trung,Nông thôn,≤THPT,1804.8190555702397,low,0,0
28,25-29,Nam,Trung,Nông thôn,CĐ,4397.155790908397,high,0,0
22,18-24,Nam,Trung,Nông thôn,≤THPT,3467.3959697452538,mid,0,0
29,25-29,Nam,Nam,Đô thị,≤THPT,2638.983644948776,mid,0,1
26,25-29,Nam,Bắc,Nông thôn,≤THPT,4919.889402811457,high,0,0
22,18-24,Nữ,Nam,Nông thôn,≤THPT,2052.738204640989,low,0,0
30,30-35,Nữ,Nam,Đô thị,CĐ,3398.3001618308504,mid,0,1
28,25-29,Nam,Nam,Nông thôn,≤THPT,1592.420517842193,low,0,1
33,30-35,Nữ,Trung,Nông thôn,≤THPT,2189.4311161304227,low,1,0
22,18-24,Nữ,Bắc,Nông thôn,CĐ,2092.39645944921,low,0,0
22,18-24,Nam,Bắc,Đô thị,CĐ,4192.423711184874,high,0,0
18,18-24,Nữ,Bắc,Đô thị,≤THPT,5151.321527628192,high,0,0
21,18-24,Nam,Bắc,Nông thôn,CĐ,2463.2738032400907,mid,0,0
26,25-29,Nữ,Nam,Đô thị,>ĐH,6591.322012407505,high,0,0
21,18-24,Nam,Bắc,Nông thôn,CĐ,6476.773437998761,high,0,0
28,25-29,Nữ,Bắc,Nông thôn,ĐH,2275.778723784999,low,0,0
35,30-35,Nữ,Nam,Nông thôn,CĐ,2220.5726685356417,low,0,1
21,18-24,Nam,Trung,Nông thôn,CĐ,2052.223595829718,low,0,0
29,25-29,Nữ,Trung,Đô thị,CĐ,2892.3843040772967,mid,0,0
28,25-29,Nữ,Bắc,Nông thôn,≤THPT,2320.166059448631,low,0,0
30,30-35,Nữ,Bắc,Đô thị,≤THPT,6469.590973721906,high,0,0
24,18-24,Nữ,Bắc,Nông thôn,≤THPT,1169.5677546339246,low,0,0
25,25-29,Nam,Bắc,Nông thôn,ĐH,1096.1153567023161,low,0,1
23,18-24,Nữ,Bắc,Đô thị,≤THPT,1990.6947482241003,low,0,0
19,18-24,Nam,Bắc,Nông thôn,≤THPT,2385.411115554181,low,0,0
26,25-29,Nữ,Nam,Nông thôn,ĐH,1955.0163727410525,low,0,1
21,18-24,Nam,Bắc,Nông thôn,>ĐH,8379.166804248569,high,0,0
33,30-35,Nam,Nam,Nông thôn,≤THPT,2827.3096173097915,mid,0,1
22,18-24,Nam,Nam,Nông thôn,≤THPT,1335.1295486722017,low,0,0
22,18-24,Nữ,Bắc,Đô thị,≤THPT,4094.121747342014,high,0,0
25,25-29,Nam,Bắc,Nông thôn,ĐH,2552.872855019592,mid,1,0
34,30-35,Nam,Bắc,Đô thị,≤THPT,3815.930813528535,mid,0,1
34,30-35,Nam,Nam,Nông thôn,ĐH,4226.631669237797,high,0,0
25,25-29,Nữ,Nam,Nông thôn,≤THPT,10847.085740452992,high,0,1
21,18-24,Nữ,Nam,Đô thị,≤THPT,1105.1537143444127,low,0,0
18,18-24,Nam,Trung,Nông thôn,CĐ,3326.285707446074,mid,0,0
28,25-29,Nam,Nam,Nông thôn,≤THPT,1462.211359362285,low,0,0
24,18-24,Nữ,Nam,Nông thôn,ĐH,2520.148360383233,mid,0,0
24,18-24,Nữ,Nam,Nông thôn,≤THPT,1347.208476612385,low,0,0
32,30-35,Nam,Bắc,Đô thị,≤THPT,2701.397288806961,mid,0,0
33,30-35,Nữ,Bắc,Đô thị,≤THPT,1502.2484479878267,low,0,1
18,18-24,Nam,Nam,Đô thị,≤THPT,2053.761744653536,low,1,0
27,25-29,Nam,Nam,Nông thôn,CĐ,3071.4361944653565,mid,0,0
24,18-24,Nữ,Trung,Đô thị,ĐH,1777.6737219847992,low,0,0
26,25-29,Nữ,Nam,Nông thôn,≤THPT,3668.732097171672,mid,0,0
35,30-35,Nữ,Bắc,Nông thôn,≤THPT,3054.1154890401403,mid,0,0
32,30-35,Nữ,Bắc,Nông thôn,CĐ,4213.715279783392,high,0,1
26,25-29,Nữ,Bắc,Đô thị,ĐH,3590.4684277924507,mid,0,0
35,30-35,Nam,Bắc,Đô thị,≤THPT,983.3958655080764,low,0,1
25,25-29,Nam,Nam,Nông thôn,CĐ,3574.7883048268327,mid,0,0
24,18-24,Nữ,Bắc,Đô thị,CĐ,2491.2842281938897,mid,0,0
23,18-24,Nam,Bắc,Đô thị,≤THPT,4928.080891090736,high,0,0
24,18-24,Nữ,Nam,Nông thôn,≤THPT,3679.979034484567,mid,0,0
24,18-24,Nam,Bắc,Nông thôn,≤THPT,623.5151680445781,low,0,0
21,18-24,Nữ,Bắc,Đô thị,≤THPT,2217.0317743622786,low,0,0
27,25-29,Nữ,Trung,Đô thị,≤THPT,3948.0149342405753,mid,0,1
22,18-24,Nam,Trung,Đô thị,≤THPT,8349.9999583382,high,0,0
27,25-29,Nữ,Trung,Đô thị,≤THPT,2775.9453495568296,mid,0,1
28,25-29,Nữ,Bắc,Đô thị,ĐH,3635.2042491041584,mid,0,0
25,25-29,Nữ,Trung,Đô thị,≤THPT,1414.683998085814,low,1,0
28,25-29,Nam,Nam,Nông thôn,≤THPT,3409.82934784699,mid,0,0
29,25-29,Nam,Bắc,Nông thôn,≤THPT,2046.3920990368351,low,0,0
19,18-24,Nam,Bắc,Nông thôn,CĐ,4099.249339666278,high,0,0
22,18-24,Nam,Trung,Nông thôn,ĐH,2321.84734927602,low,0,0
34,30-35,Nữ,Nam,Đô thị,ĐH,11922.82095449434,high,0,0
19,18-24,Nữ,Bắc,Nông thôn,ĐH,10092.518652080806,high,0,0
30,30-35,Nam,Bắc,Nông thôn,CĐ,5513.399857659507,high,0,0
23,18-24,Nam,Trung,Nông thôn,≤THPT,2904.387140123811,mid,0,0
32,30-35,Nữ,Bắc,Nông thôn,ĐH,4801.016557495711,high,0,1
27,25-29,Nam,Nam,Nông thôn,CĐ,4575.737269260345,high,0,0
20,18-24,Nam,Nam,Đô thị,≤THPT,3700.7995771045626,mid,0,1
31,30-35,Nam,Bắc,Nông thôn,CĐ,2212.981438490501,low,0,0
25,25-29,Nữ,Nam,Đô thị,ĐH,6547.161016291071,high,0,1
